id,name,movie_id,vote_average
80,Crime,102234,5.9
99,Documentary,189242,6.5
35,Comedy,185574,7.7
18,Drama,4548,7.0
12,Adventure,76285,5.9
10751,Family,76285,5.9
14,Fantasy,76285,5.9
14,Fantasy,77931,5.5
10751,Family,77931,5.5
35,Comedy,77931,5.5
16,Animation,77931,5.5
35,Comedy,177699,6.5
878,Science Fiction,23535,6.3
53,Thriller,23535,6.3
35,Comedy,158743,6.3
27,Horror,58218,6.3
14,Fantasy,58218,6.3
18,Drama,121791,6.1
16,Animation,201676,7.1
35,Comedy,201676,7.1
10751,Family,201676,7.1
14,Fantasy,201676,7.1
10402,Music,201676,7.1
28,Action,30143,7.4
12,Adventure,30143,7.4
16,Animation,30143,7.4
35,Comedy,30143,7.4
80,Crime,30143,7.4
27,Horror,89345,3.6
18,Drama,89345,3.6
53,Thriller,89345,3.6
99,Documentary,205985,8.5
10751,Family,205985,8.5
18,Drama,205985,8.5
35,Comedy,147276,5.0
18,Drama,42502,6.8
10749,Romance,42502,6.8
28,Action,76544,5.8
18,Drama,76544,5.8
12,Adventure,38120,5.8
14,Fantasy,38120,5.8
27,Horror,38120,5.8
27,Horror,36089,4.6
878,Science Fiction,36089,4.6
35,Comedy,113148,6.0
18,Drama,113148,6.0
27,Horror,44545,6.1
878,Science Fiction,44545,6.1
12,Adventure,21683,6.6
14,Fantasy,21683,6.6
16,Animation,21683,6.6
28,Action,21683,6.6
878,Science Fiction,21683,6.6
10751,Family,21683,6.6
28,Action,65291,6.3
12,Adventure,65291,6.3
16,Animation,65291,6.3
878,Science Fiction,65291,6.3
80,Crime,35919,5.3
27,Horror,35919,5.3
878,Science Fiction,35919,5.3
53,Thriller,35919,5.3
28,Action,39027,4.2
53,Thriller,39027,4.2
99,Documentary,212994,7.4
18,Drama,50346,4.5
28,Action,50346,4.5
53,Thriller,50346,4.5
10749,Romance,50346,4.5
28,Action,61954,4.1
878,Science Fiction,61954,4.1
35,Comedy,138832,6.8
80,Crime,138832,6.8
35,Comedy,157862,10.0
18,Drama,39957,6.0
27,Horror,39957,6.0
53,Thriller,39957,6.0
35,Comedy,109418,5.8
99,Documentary,211830,6.1
35,Comedy,212927,4.6
10749,Romance,212927,4.6
28,Action,110410,6.5
18,Drama,110410,6.5
80,Crime,110410,6.5
35,Comedy,18851,6.8
27,Horror,18851,6.8
9648,Mystery,18851,6.8
53,Thriller,18851,6.8
10770,TV Movie,259808,10.0
18,Drama,259808,10.0
99,Documentary,97008,4.8
28,Action,59859,6.3
12,Adventure,59859,6.3
80,Crime,59859,6.3
878,Science Fiction,87421,6.2
28,Action,87421,6.2
53,Thriller,87421,6.2
16,Animation,151960,5.7
10751,Family,151960,5.7
12,Adventure,151960,5.7
35,Comedy,151960,5.7
12,Adventure,54266,7.1
28,Action,54266,7.1
18,Drama,54266,7.1
80,Crime,59589,6.5
18,Drama,59589,6.5
9648,Mystery,59589,6.5
53,Thriller,59589,6.5
35,Comedy,155751,0.0
10751,Family,155751,0.0
99,Documentary,37312,5.8
27,Horror,59735,4.8
99,Documentary,158999,7.9
18,Drama,115348,5.6
53,Thriller,115348,5.6
35,Comedy,124091,6.9
18,Drama,124091,6.9
80,Crime,27003,5.8
27,Horror,27003,5.8
16,Animation,149870,7.7
35,Comedy,24631,5.5
18,Drama,81780,5.0
878,Science Fiction,26158,5.7
12,Adventure,26158,5.7
27,Horror,198210,5.6
53,Thriller,198210,5.6
9648,Mystery,198210,5.6
18,Drama,204128,6.0
18,Drama,115782,6.0
36,History,115782,6.0
18,Drama,65958,6.7
36,History,65958,6.7
99,Documentary,215134,8.5
28,Action,123553,6.2
12,Adventure,123553,6.2
18,Drama,123553,6.2
9648,Mystery,123553,6.2
10749,Romance,123553,6.2
14,Fantasy,123553,6.2
10752,War,113362,6.6
99,Documentary,113362,6.6
36,History,113362,6.6
35,Comedy,98412,7.5
99,Documentary,98412,7.5
10749,Romance,47559,6.7
18,Drama,47559,6.7
18,Drama,154282,5.2
99,Documentary,92506,7.2
35,Comedy,184020,5.9
18,Drama,184020,5.9
10751,Family,72968,6.0
14,Fantasy,72968,6.0
18,Drama,132363,7.2
35,Comedy,157360,6.4
27,Horror,54133,6.4
28,Action,62755,6.0
10752,War,62755,6.0
18,Drama,62755,6.0
99,Documentary,159622,6.9
99,Documentary,174346,0.0
10749,Romance,45109,5.6
18,Drama,128133,6.3
80,Crime,152748,6.1
18,Drama,152748,6.1
10749,Romance,152748,6.1
37,Western,152748,6.1
18,Drama,133108,6.5
99,Documentary,200063,7.4
99,Documentary,49542,5.5
18,Drama,35895,3.6
35,Comedy,122906,7.8
18,Drama,122906,7.8
878,Science Fiction,122906,7.8
16,Animation,83114,5.8
36,History,83114,5.8
10749,Romance,205022,6.5
35,Comedy,205022,6.5
28,Action,205022,6.5
10402,Music,98064,6.0
99,Documentary,98064,6.0
18,Drama,15440,6.4
27,Horror,15440,6.4
9648,Mystery,15440,6.4
53,Thriller,15440,6.4
27,Horror,56937,5.9
18,Drama,19029,6.1
10749,Romance,19029,6.1
27,Horror,30689,6.2
53,Thriller,30689,6.2
18,Drama,122088,6.5
27,Horror,101179,5.7
53,Thriller,101179,5.7
9648,Mystery,101179,5.7
99,Documentary,104880,5.6
18,Drama,130055,5.2
35,Comedy,130055,5.2
28,Action,30061,7.1
12,Adventure,30061,7.1
16,Animation,30061,7.1
99,Documentary,117924,6.8
35,Comedy,91690,6.7
18,Drama,91690,6.7
9648,Mystery,98568,6.5
878,Science Fiction,98568,6.5
53,Thriller,98568,6.5
10749,Romance,109260,5.0
18,Drama,109260,5.0
99,Documentary,154019,7.5
53,Thriller,199373,6.1
80,Crime,199373,6.1
27,Horror,66608,3.5
28,Action,66608,3.5
35,Comedy,66608,3.5
10769,Foreign,66608,3.5
18,Drama,116764,6.0
35,Comedy,116764,6.0
18,Drama,250155,0.0
27,Horror,83899,6.6
53,Thriller,83899,6.6
9648,Mystery,83899,6.6
35,Comedy,51166,6.2
37,Western,107239,0.0
35,Comedy,107239,0.0
18,Drama,42355,7.5
10749,Romance,46891,0.0
18,Drama,66148,7.5
35,Comedy,96252,6.3
10402,Music,96252,6.3
35,Comedy,77123,5.5
18,Drama,77123,5.5
10749,Romance,107231,10.0
35,Comedy,107231,10.0
35,Comedy,83272,7.2
18,Drama,242920,4.8
53,Thriller,167919,4.0
18,Drama,136466,7.5
35,Comedy,136466,7.5
10749,Romance,136466,7.5
35,Comedy,26971,5.7
27,Horror,25756,6.0
28,Action,169209,4.9
18,Drama,169209,4.9
28,Action,39005,6.9
12,Adventure,39005,6.9
35,Comedy,39005,6.9
80,Crime,217038,8.0
35,Comedy,217038,8.0
10749,Romance,217038,8.0
28,Action,29231,7.8
80,Crime,29231,7.8
18,Drama,29231,7.8
53,Thriller,29231,7.8
35,Comedy,48319,4.8
18,Drama,48319,4.8
53,Thriller,48319,4.8
28,Action,21708,6.4
35,Comedy,21708,6.4
35,Comedy,129432,5.5
10769,Foreign,129432,5.5
27,Horror,138496,4.7
878,Science Fiction,138496,4.7
9648,Mystery,138496,4.7
53,Thriller,138496,4.7
27,Horror,122372,4.9
878,Science Fiction,122372,4.9
53,Thriller,122372,4.9
27,Horror,17886,5.5
878,Science Fiction,17886,5.5
35,Comedy,33028,0.0
12,Adventure,33028,0.0
10749,Romance,33028,0.0
18,Drama,33028,0.0
18,Drama,168496,8.0
10752,War,168496,8.0
10749,Romance,168496,8.0
27,Horror,127651,6.2
53,Thriller,127651,6.2
35,Comedy,202495,7.0
18,Drama,202495,7.0
16,Animation,32389,7.2
18,Drama,43740,5.8
28,Action,33196,6.4
12,Adventure,33196,6.4
18,Drama,33196,6.4
53,Thriller,33196,6.4
99,Documentary,198342,9.0
10751,Family,198342,9.0
18,Drama,180318,5.0
53,Thriller,169758,4.4
9648,Mystery,169758,4.4
18,Drama,176720,5.5
28,Action,2911,4.2
80,Crime,2911,4.2
36,History,2911,4.2
10752,War,2911,4.2
27,Horror,16921,4.5
53,Thriller,16921,4.5
12,Adventure,25172,4.7
27,Horror,25172,4.7
53,Thriller,25172,4.7
99,Documentary,129854,0.0
18,Drama,218212,7.0
12,Adventure,46525,6.4
18,Drama,46525,6.4
28,Action,90785,5.5
18,Drama,111190,6.1
16,Animation,37845,6.6
99,Documentary,79628,8.0
12,Adventure,50674,4.6
80,Crime,136336,6.0
18,Drama,136336,6.0
10752,War,174773,6.3
18,Drama,174773,6.3
35,Comedy,147129,6.6
18,Drama,176734,4.8
10402,Music,42244,4.5
35,Comedy,42244,4.5
27,Horror,211729,7.5
80,Crime,211729,7.5
53,Thriller,211729,7.5
878,Science Fiction,79950,3.5
53,Thriller,79950,3.5
18,Drama,84338,6.0
53,Thriller,84338,6.0
27,Horror,135812,3.4
10749,Romance,135812,3.4
53,Thriller,135812,3.4
18,Drama,107355,5.0
12,Adventure,107355,5.0
35,Comedy,124298,0.0
27,Horror,40833,5.5
878,Science Fiction,40833,5.5
18,Drama,214091,5.7
35,Comedy,118293,6.2
16,Animation,118293,6.2
14,Fantasy,24789,5.6
27,Horror,24789,5.6
14,Fantasy,52017,5.4
27,Horror,52017,5.4
14,Fantasy,52021,4.5
27,Horror,52021,4.5
53,Thriller,52021,4.5
27,Horror,84058,2.6
35,Comedy,54768,5.2
35,Comedy,211954,7.5
18,Drama,211954,7.5
27,Horror,52022,5.8
14,Fantasy,52022,5.8
99,Documentary,174334,6.9
28,Action,75465,5.8
35,Comedy,75465,5.8
36,History,138217,5.0
99,Documentary,138217,5.0
99,Documentary,164558,8.0
10402,Music,164558,8.0
53,Thriller,64936,5.0
35,Comedy,64936,5.0
80,Crime,64936,5.0
9648,Mystery,64936,5.0
35,Comedy,53417,6.2
9648,Mystery,146223,5.8
18,Drama,146223,5.8
80,Crime,146223,5.8
53,Thriller,146223,5.8
18,Drama,200236,3.8
35,Comedy,219674,3.5
27,Horror,27711,2.2
27,Horror,27712,3.0
27,Horror,61716,4.8
99,Documentary,185444,6.3
28,Action,146227,4.9
80,Crime,146227,4.9
18,Drama,158884,4.5
16,Animation,89623,6.9
10751,Family,89623,6.9
27,Horror,134756,5.7
27,Horror,27651,3.1
18,Drama,126321,5.5
10752,War,65114,5.8
37,Western,47913,6.5
18,Drama,47913,6.5
12,Adventure,49802,5.9
16,Animation,49802,5.9
878,Science Fiction,49802,5.9
35,Comedy,10432,4.8
27,Horror,10432,4.8
37,Western,62648,6.5
99,Documentary,194126,6.0
10769,Foreign,194126,6.0
99,Documentary,82932,6.4
80,Crime,37463,6.0
27,Horror,37463,6.0
9648,Mystery,37463,6.0
9648,Mystery,86235,4.7
878,Science Fiction,86235,4.7
37,Western,183825,5.0
37,Western,124429,6.0
10402,Music,86274,5.5
35,Comedy,86274,5.5
99,Documentary,171964,7.0
18,Drama,176088,6.1
80,Crime,37183,6.2
27,Horror,40231,4.3
878,Science Fiction,40231,4.3
28,Action,17282,5.2
53,Thriller,17282,5.2
18,Drama,218508,0.0
878,Science Fiction,49047,7.3
53,Thriller,49047,7.3
18,Drama,49047,7.3
35,Comedy,180810,4.6
35,Comedy,57655,5.8
18,Drama,57655,5.8
10749,Romance,57655,5.8
53,Thriller,95730,5.3
18,Drama,95730,5.3
27,Horror,95730,5.3
10749,Romance,95730,5.3
10749,Romance,138030,7.0
18,Drama,138030,7.0
53,Thriller,207768,5.9
27,Horror,207768,5.9
80,Crime,207768,5.9
18,Drama,212716,6.7
35,Comedy,212716,6.7
10749,Romance,212716,6.7
99,Documentary,122597,8.0
18,Drama,104634,6.6
28,Action,28735,4.6
53,Thriller,28735,4.6
878,Science Fiction,28735,4.6
10749,Romance,103902,6.4
18,Drama,103902,6.4
35,Comedy,115199,6.6
878,Science Fiction,115199,6.6
10402,Music,115199,6.6
18,Drama,146233,7.9
53,Thriller,146233,7.9
80,Crime,146233,7.9
53,Thriller,164457,6.5
18,Drama,164457,6.5
80,Crime,164457,6.5
27,Horror,133369,6.0
53,Thriller,133369,6.0
10402,Music,130593,6.6
18,Drama,130593,6.6
35,Comedy,156711,6.6
10749,Romance,156711,6.6
27,Horror,91586,6.5
53,Thriller,91586,6.5
18,Drama,195757,6.5
10749,Romance,195757,6.5
18,Drama,96721,7.7
28,Action,96721,7.7
18,Drama,158895,6.6
80,Crime,112205,6.1
35,Comedy,112205,6.1
28,Action,112205,6.1
10749,Romance,64820,8.4
18,Drama,64820,8.4
18,Drama,62503,10.0
99,Documentary,58607,5.4
12,Adventure,11111,6.3
99,Documentary,11111,6.3
18,Drama,169813,7.9
18,Drama,121789,5.3
35,Comedy,30995,4.0
27,Horror,30995,4.0
35,Comedy,85509,2.7
10749,Romance,85509,2.7
35,Comedy,27885,5.3
18,Drama,28320,6.9
10749,Romance,28320,6.9
28,Action,38807,6.0
37,Western,38807,6.0
35,Comedy,41349,6.5
99,Documentary,106599,5.0
36,History,106599,5.0
99,Documentary,103713,5.8
99,Documentary,180314,6.4
878,Science Fiction,133701,5.3
35,Comedy,34188,5.2
28,Action,63924,5.8
53,Thriller,63924,5.8
12,Adventure,157129,5.0
53,Thriller,157129,5.0
18,Drama,129734,6.7
99,Documentary,158711,8.0
99,Documentary,63383,0.0
27,Horror,12791,5.4
53,Thriller,12791,5.4
35,Comedy,9971,3.0
18,Drama,9971,3.0
10749,Romance,9971,3.0
18,Drama,156339,0.0
36,History,156339,0.0
10749,Romance,156339,0.0
28,Action,102059,3.5
35,Comedy,102059,3.5
18,Drama,103689,5.8
99,Documentary,320849,10.0
35,Comedy,129139,5.5
10749,Romance,129139,5.5
18,Drama,219288,3.2
878,Science Fiction,219288,3.2
53,Thriller,219288,3.2
35,Comedy,74137,6.0
10749,Romance,74137,6.0
18,Drama,119826,5.8
27,Horror,36992,5.9
35,Comedy,43678,6.3
35,Comedy,50775,5.5
80,Crime,136911,5.5
53,Thriller,136911,5.5
9648,Mystery,136911,5.5
18,Drama,27457,5.5
36,History,108564,6.5
18,Drama,108564,6.5
99,Documentary,176238,7.9
28,Action,22731,4.9
27,Horror,22731,4.9
53,Thriller,22731,4.9
80,Crime,100544,5.4
18,Drama,100544,5.4
35,Comedy,19458,6.2
18,Drama,19458,6.2
10751,Family,19458,6.2
35,Comedy,41347,0.0
37,Western,53407,4.0
35,Comedy,53374,5.5
35,Comedy,220714,4.6
18,Drama,220714,4.6
10749,Romance,220714,4.6
10402,Music,109417,5.9
18,Drama,109417,5.9
99,Documentary,115189,6.9
99,Documentary,43065,6.5
27,Horror,43065,6.5
18,Drama,40950,5.5
18,Drama,34937,6.7
12,Adventure,245950,5.0
28,Action,245950,5.0
14,Fantasy,245950,5.0
35,Comedy,81996,2.7
28,Action,81996,2.7
35,Comedy,39243,4.3
35,Comedy,114726,6.1
53,Thriller,121676,5.2
10749,Romance,121676,5.2
35,Comedy,156708,6.0
18,Drama,156708,6.0
99,Documentary,127878,7.5
18,Drama,199615,6.3
10752,War,199615,6.3
878,Science Fiction,71700,5.7
53,Thriller,71700,5.7
18,Drama,71700,5.7
27,Horror,47038,6.0
9648,Mystery,47038,6.0
53,Thriller,47038,6.0
10402,Music,136966,0.0
37,Western,136966,0.0
28,Action,38746,6.0
12,Adventure,38746,6.0
18,Drama,38746,6.0
53,Thriller,38746,6.0
28,Action,85656,6.3
878,Science Fiction,85656,6.3
99,Documentary,32630,6.1
18,Drama,139998,6.8
35,Comedy,139998,6.8
18,Drama,81857,6.4
99,Documentary,73590,7.7
10402,Music,73590,7.7
99,Documentary,221410,8.0
878,Science Fiction,75506,5.7
27,Horror,134394,4.2
9648,Mystery,134394,4.2
53,Thriller,134394,4.2
27,Horror,23045,3.7
878,Science Fiction,23045,3.7
27,Horror,53949,5.6
878,Science Fiction,53949,5.6
18,Drama,25666,4.9
12,Adventure,25666,4.9
10751,Family,25666,4.9
99,Documentary,91018,6.7
14,Fantasy,448538,0.0
99,Documentary,448538,0.0
18,Drama,179109,6.1
35,Comedy,62425,7.3
18,Drama,129670,7.4
12,Adventure,129670,7.4
27,Horror,45756,5.2
35,Comedy,45756,5.2
28,Action,2093,5.5
27,Horror,2093,5.5
53,Thriller,2093,5.5
35,Comedy,209263,6.6
18,Drama,209263,6.6
10749,Romance,209263,6.6
10749,Romance,138697,5.9
35,Comedy,138697,5.9
18,Drama,138697,5.9
99,Documentary,168051,5.8
35,Comedy,133931,5.3
16,Animation,133931,5.3
12,Adventure,133931,5.3
10751,Family,133931,5.3
80,Crime,28484,6.7
18,Drama,28484,6.7
37,Western,28484,6.7
99,Documentary,36130,7.0
35,Comedy,26251,0.0
28,Action,41889,4.6
12,Adventure,41889,4.6
14,Fantasy,41889,4.6
53,Thriller,23385,5.9
18,Drama,23385,5.9
80,Crime,15810,4.0
18,Drama,15810,4.0
9648,Mystery,15810,4.0
12,Adventure,128135,5.3
53,Thriller,128135,5.3
35,Comedy,128135,5.3
18,Drama,157820,6.0
14,Fantasy,157820,6.0
10402,Music,193613,6.7
99,Documentary,51452,8.3
28,Action,27232,5.2
12,Adventure,27232,5.2
14,Fantasy,27232,5.2
27,Horror,27232,5.2
35,Comedy,157409,5.8
12,Adventure,157409,5.8
99,Documentary,217014,7.7
99,Documentary,132887,2.5
99,Documentary,70115,6.9
18,Drama,78143,7.0
18,Drama,216374,4.4
27,Horror,216374,4.4
10749,Romance,216374,4.4
53,Thriller,216374,4.4
35,Comedy,118948,2.0
53,Thriller,118948,2.0
80,Crime,118948,2.0
9648,Mystery,118948,2.0
35,Comedy,249333,0.0
53,Thriller,175245,5.7
18,Drama,100681,7.2
53,Thriller,100681,7.2
53,Thriller,25377,3.7
28,Action,25377,3.7
53,Thriller,68780,6.4
18,Drama,68780,6.4
99,Documentary,55230,5.3
53,Thriller,128241,6.6
18,Drama,128241,6.6
80,Crime,128241,6.6
18,Drama,256382,5.0
35,Comedy,60125,4.2
10749,Romance,60125,4.2
27,Horror,24331,4.6
878,Science Fiction,24331,4.6
28,Action,24331,4.6
27,Horror,33305,3.9
878,Science Fiction,33305,3.9
28,Action,33305,3.9
12,Adventure,72440,5.5
14,Fantasy,72440,5.5
28,Action,72440,5.5
878,Science Fiction,72440,5.5
10751,Family,72440,5.5
10769,Foreign,72440,5.5
28,Action,103168,0.0
37,Western,103168,0.0
35,Comedy,25584,4.5
18,Drama,25584,4.5
10749,Romance,25584,4.5
35,Comedy,172828,5.8
27,Horror,172828,5.8
99,Documentary,75757,6.5
35,Comedy,86049,6.0
53,Thriller,86049,6.0
10749,Romance,86049,6.0
10769,Foreign,86049,6.0
18,Drama,154413,4.5
28,Action,30244,5.8
35,Comedy,30244,5.8
18,Drama,30244,5.8
53,Thriller,30244,5.8
18,Drama,158445,8.0
35,Comedy,158445,8.0
80,Crime,165904,6.9
18,Drama,165904,6.9
53,Thriller,165904,6.9
18,Drama,43727,6.2
10749,Romance,43727,6.2
18,Drama,139725,6.2
80,Crime,146238,5.5
53,Thriller,146238,5.5
18,Drama,146238,5.5
35,Comedy,77776,4.7
10749,Romance,152584,7.2
18,Drama,152584,7.2
18,Drama,97006,6.6
18,Drama,138202,6.3
10749,Romance,122089,5.8
18,Drama,122089,5.8
18,Drama,51947,7.6
28,Action,51947,7.6
28,Action,128081,6.1
35,Comedy,128081,6.1
18,Drama,128081,6.1
18,Drama,188761,6.6
53,Thriller,188761,6.6
878,Science Fiction,210940,4.0
35,Comedy,210940,4.0
18,Drama,192160,5.5
27,Horror,167032,5.6
53,Thriller,167032,5.6
27,Horror,97790,1.7
27,Horror,21381,4.2
18,Drama,196355,5.9
18,Drama,37087,6.1
80,Crime,37087,6.1
35,Comedy,102420,6.1
27,Horror,102420,6.1
28,Action,1803,5.9
53,Thriller,1803,5.9
80,Crime,1803,5.9
99,Documentary,49393,4.7
35,Comedy,161073,5.0
18,Drama,161073,5.0
18,Drama,65481,7.8
36,History,209262,5.8
18,Drama,209262,5.8
53,Thriller,209262,5.8
9648,Mystery,209262,5.8
18,Drama,128089,7.3
99,Documentary,159008,7.6
35,Comedy,423078,0.0
18,Drama,423078,0.0
10402,Music,423078,0.0
28,Action,55884,7.0
53,Thriller,55884,7.0
10749,Romance,55884,7.0
27,Horror,167673,4.8
53,Thriller,167673,4.8
18,Drama,126560,5.0
37,Western,126560,5.0
35,Comedy,276123,8.0
18,Drama,195450,5.0
80,Crime,3149,4.7
27,Horror,3149,4.7
878,Science Fiction,3149,4.7
37,Western,3149,4.7
28,Action,190754,6.2
80,Crime,190754,6.2
12,Adventure,45725,4.1
35,Comedy,45725,4.1
10751,Family,45725,4.1
18,Drama,49162,6.1
10751,Family,49162,6.1
10749,Romance,49162,6.1
10751,Family,34461,5.6
14,Fantasy,34461,5.6
10402,Music,34461,5.6
16,Animation,109451,6.4
10751,Family,109451,6.4
35,Comedy,109451,6.4
28,Action,218381,5.5
18,Drama,81435,8.5
10769,Foreign,81435,8.5
80,Crime,86004,6.7
18,Drama,86004,6.7
53,Thriller,86004,6.7
27,Horror,78250,1.8
35,Comedy,53776,5.9
80,Crime,53776,5.9
9648,Mystery,53776,5.9
35,Comedy,253120,5.5
10749,Romance,253120,5.5
18,Drama,253120,5.5
80,Crime,10598,5.1
18,Drama,10598,5.1
53,Thriller,10598,5.1
18,Drama,81626,5.9
35,Comedy,208968,6.1
18,Drama,100461,5.0
36,History,100461,5.0
10752,War,100461,5.0
27,Horror,14143,4.3
53,Thriller,14143,4.3
28,Action,109424,7.6
18,Drama,109424,7.6
53,Thriller,109424,7.6
99,Documentary,97397,0.0
36,History,97397,0.0
18,Drama,4479,6.1
36,History,4479,6.1
10749,Romance,4479,6.1
18,Drama,198287,6.2
14,Fantasy,198287,6.2
878,Science Fiction,198287,6.2
53,Thriller,198287,6.2
35,Comedy,210708,5.9
18,Drama,210708,5.9
878,Science Fiction,210708,5.9
99,Documentary,175953,7.5
99,Documentary,113364,10.0
878,Science Fiction,115442,6.7
18,Drama,115442,6.7
9648,Mystery,62996,0.0
10749,Romance,62996,0.0
53,Thriller,62996,0.0
99,Documentary,159015,6.8
16,Animation,51985,5.2
10751,Family,51985,5.2
35,Comedy,51985,5.2
18,Drama,134472,6.0
35,Comedy,90645,5.9
18,Drama,49004,5.0
53,Thriller,49004,5.0
10751,Family,119893,6.7
18,Drama,119893,6.7
18,Drama,197926,5.0
28,Action,56997,2.7
12,Adventure,56997,2.7
27,Horror,56997,2.7
36,History,56290,5.5
18,Drama,56290,5.5
18,Drama,17025,5.9
28,Action,47369,4.8
53,Thriller,47369,4.8
28,Action,75735,3.7
27,Horror,75735,3.7
878,Science Fiction,75735,3.7
35,Comedy,55539,3.8
27,Horror,55539,3.8
28,Action,106747,5.3
80,Crime,106747,5.3
53,Thriller,106747,5.3
99,Documentary,99279,4.0
80,Crime,85889,6.8
18,Drama,85889,6.8
35,Comedy,85889,6.8
18,Drama,91745,6.6
10749,Romance,91745,6.6
28,Action,19623,2.6
10769,Foreign,19623,2.6
53,Thriller,19623,2.6
53,Thriller,38273,7.7
9648,Mystery,38273,7.7
10402,Music,214100,6.6
10749,Romance,214100,6.6
35,Comedy,214100,6.6
18,Drama,214100,6.6
28,Action,10006,3.8
80,Crime,10006,3.8
18,Drama,10006,3.8
14,Fantasy,64078,6.7
9648,Mystery,64078,6.7
37,Western,273160,0.0
35,Comedy,273160,0.0
35,Comedy,175528,5.6
35,Comedy,169642,6.1
18,Drama,8935,7.7
10769,Foreign,8935,7.7
27,Horror,115210,5.5
28,Action,107846,6.7
53,Thriller,107846,6.7
9648,Mystery,64076,6.5
53,Thriller,64076,6.5
10749,Romance,172782,6.5
35,Comedy,172782,6.5
27,Horror,10085,5.3
35,Comedy,139651,6.1
80,Crime,195423,6.1
18,Drama,195423,6.1
37,Western,195423,6.1
10749,Romance,195423,6.1
35,Comedy,38093,6.0
18,Drama,38093,6.0
10749,Romance,38093,6.0
35,Comedy,81708,8.1
18,Drama,81708,8.1
10751,Family,81708,8.1
36,History,81708,8.1
35,Comedy,55370,6.4
80,Crime,55370,6.4
18,Drama,55370,6.4
18,Drama,121317,4.5
18,Drama,133805,5.8
27,Horror,133805,5.8
18,Drama,86816,7.3
18,Drama,162903,5.7
53,Thriller,162903,5.7
99,Documentary,159009,6.5
18,Drama,159009,6.5
99,Documentary,173495,5.5
35,Comedy,173495,5.5
18,Drama,29368,4.3
9648,Mystery,29368,4.3
53,Thriller,29368,4.3
35,Comedy,74674,6.3
53,Thriller,109091,5.0
80,Crime,109091,5.0
18,Drama,109091,5.0
35,Comedy,56115,4.5
35,Comedy,82407,4.8
27,Horror,82407,4.8
878,Science Fiction,82407,4.8
27,Horror,34023,4.9
99,Documentary,81622,5.0
18,Drama,152795,6.4
878,Science Fiction,152795,6.4
16,Animation,152795,6.4
27,Horror,43115,4.7
878,Science Fiction,43115,4.7
14,Fantasy,113194,7.0
12,Adventure,113194,7.0
10749,Romance,166879,6.5
35,Comedy,166879,6.5
80,Crime,194516,7.0
10749,Romance,194516,7.0
18,Drama,18167,4.4
10749,Romance,18167,4.4
37,Western,200390,0.0
35,Comedy,200390,0.0
99,Documentary,191502,6.7
27,Horror,158752,4.8
14,Fantasy,158752,4.8
27,Horror,3160,5.8
878,Science Fiction,3160,5.8
99,Documentary,58877,4.2
28,Action,39468,5.6
878,Science Fiction,39468,5.6
878,Science Fiction,39264,5.6
14,Fantasy,39264,5.6
27,Horror,74008,6.6
53,Thriller,74008,6.6
14,Fantasy,29941,5.8
18,Drama,29941,5.8
10751,Family,29941,5.8
27,Horror,35911,5.9
10749,Romance,291907,8.0
18,Drama,291907,8.0
28,Action,36214,6.0
12,Adventure,36214,6.0
878,Science Fiction,36214,6.0
14,Fantasy,36214,6.0
35,Comedy,27207,4.3
27,Horror,27207,4.3
35,Comedy,120771,5.3
27,Horror,120771,5.3
27,Horror,30478,6.5
53,Thriller,146015,6.5
18,Drama,146015,6.5
878,Science Fiction,39466,5.6
28,Action,39466,5.6
12,Adventure,39466,5.6
14,Fantasy,39466,5.6
28,Action,180688,5.0
18,Drama,180688,5.0
53,Thriller,180688,5.0
18,Drama,76203,7.9
36,History,76203,7.9
18,Drama,91311,6.3
10749,Romance,209406,6.0
35,Comedy,209406,6.0
18,Drama,160118,6.6
53,Thriller,231038,6.0
18,Drama,157370,7.1
10749,Romance,157370,7.1
53,Thriller,157370,7.1
99,Documentary,95006,7.7
80,Crime,95006,7.7
35,Comedy,28868,5.7
18,Drama,28868,5.7
10769,Foreign,28868,5.7
53,Thriller,28868,5.7
18,Drama,61820,7.3
10752,War,61820,7.3
99,Documentary,79378,5.9
18,Drama,73099,6.0
18,Drama,115173,7.7
35,Comedy,115173,7.7
18,Drama,468343,0.0
10749,Romance,468343,0.0
36,History,81538,0.0
99,Documentary,81538,0.0
10769,Foreign,81538,0.0
18,Drama,214217,6.4
99,Documentary,153196,0.0
99,Documentary,55651,5.5
27,Horror,19241,3.5
53,Thriller,19241,3.5
10770,TV Movie,19241,3.5
35,Comedy,15866,4.5
27,Horror,160897,4.2
16,Animation,137193,6.7
878,Science Fiction,38221,5.0
12,Adventure,38221,5.0
27,Horror,43015,4.3
878,Science Fiction,43015,4.3
99,Documentary,174366,7.5
35,Comedy,58631,5.6
80,Crime,58631,5.6
18,Drama,58631,5.6
53,Thriller,58631,5.6
878,Science Fiction,87302,1.5
27,Horror,87302,1.5
35,Comedy,87302,1.5
18,Drama,58591,7.1
99,Documentary,214671,5.6
28,Action,152747,6.6
12,Adventure,152747,6.6
18,Drama,152747,6.6
9648,Mystery,64077,6.5
53,Thriller,64077,6.5
878,Science Fiction,36212,5.7
14,Fantasy,36212,5.7
12,Adventure,36212,5.7
10751,Family,36212,5.7
28,Action,36247,6.1
878,Science Fiction,36247,6.1
14,Fantasy,36247,6.1
18,Drama,127374,5.6
18,Drama,103648,7.1
35,Comedy,65056,5.3
