movie_id,original_title,name,budget,revenue,release_year,return,ganancia
46998,Το Κακό - Στην εποχή των ηρώων,yorgos noussias,0.0,0.0,2009,0.0,0.0
46261,Don't Be Afraid of the Dark,troy nixey,25000000.0,36993168.0,2010,1.47972672,11993168.0
58151,Fright Night,craig gillespie,17000000.0,24922237.0,2011,1.4660139411764703,7922237.0
55420,Another Earth,mike cahill,100000.0,1776935.0,2011,17.76935,1676935.0
104251,田園に死す,shuji terayama,0.0,0.0,1974,0.0,0.0
22857,Klassikko,kari vaananen,0.0,0.0,2001,0.0,0.0
60375,Rock'y VI,aki kaurismaki,0.0,0.0,1986,0.0,0.0
44835,Hesher,spencer susser,7000000.0,382946.0,2010,0.0547065714285714,-6617054.0
49913,Bolivia,adrian caetano,0.0,0.0,2001,0.0,0.0
100776,Company: Original Cast Album,d.a. pennebaker,0.0,0.0,1970,0.0,0.0
21786,Fritt vilt,roar uthaug,0.0,0.0,2006,0.0,0.0
33470,American Boy: A Profile of: Steven Prince,martin scorsese,155000.0,0.0,1978,0.0,-155000.0
52015,Stake Land,jim mickle,650000.0,33245.0,2010,0.0511461538461538,-616755.0
58492,The Greatest Movie Ever Sold,morgan spurlock,0.0,621951.0,2011,0.0,621951.0
84880,The Great White Silence,herbert ponting,0.0,0.0,1924,0.0,0.0
48289,The Debt,john madden,20000000.0,45636368.0,2010,2.2818184,25636368.0
62835,Colombiana,olivier megaton,40000000.0,60965854.0,2011,1.52414635,20965854.0
55244,Bill Cunningham New York,richard press,0.0,1339650.0,2010,0.0,1339650.0
80382,The Hireling,alan bridges,0.0,0.0,1973,0.0,0.0
421510,Street Scenes,martin scorsese,0.0,0.0,1970,0.0,0.0
43942,Freakonomics,heidi ewing,3000000.0,103735.0,2010,0.0345783333333333,-2896265.0
43942,Freakonomics,rachel grady,3000000.0,103735.0,2010,0.0345783333333333,-2896265.0
43942,Freakonomics,morgan spurlock,3000000.0,103735.0,2010,0.0345783333333333,-2896265.0
43942,Freakonomics,seth gordon,3000000.0,103735.0,2010,0.0345783333333333,-2896265.0
43942,Freakonomics,alex gibney,3000000.0,103735.0,2010,0.0345783333333333,-2896265.0
43942,Freakonomics,eugene jarecki,3000000.0,103735.0,2010,0.0345783333333333,-2896265.0
18634,Puzzlehead,james bai,500000.0,0.0,2005,0.0,-500000.0
29491,The Possession of Joel Delaney,waris hussein,1300000.0,0.0,1972,0.0,-1300000.0
109235,The Kid from Brooklyn,norman z. mcleod,0.0,0.0,1946,0.0,0.0
4938,The Last Frontier,anthony mann,0.0,0.0,1955,0.0,0.0
76121,Tight Spot,phil karlson,0.0,0.0,1955,0.0,0.0
63311,La piel que habito,pedro almodovar,13000000.0,5774854.0,2011,0.4442195384615384,-7225146.0
20441,Messengers 2: The Scarecrow,martin barnewitz,0.0,0.0,2009,0.0,0.0
121530,Drenge,nils malmros,0.0,0.0,1977,0.0,0.0
17974,Signore & signori,pietro germi,0.0,0.0,1965,0.0,0.0
59392,Contraluz,fernando fragata,0.0,0.0,2010,0.0,0.0
15052,The Lodger,david ondaatje,0.0,0.0,2009,0.0,0.0
64832,Shadows & Lies,jay anania,0.0,0.0,2010,0.0,0.0
64320,Good Neighbours,jacob tierney,0.0,0.0,2011,0.0,0.0
44750,The Winning Season,jim strouse,0.0,0.0,2009,0.0,0.0
37430,Conan the Barbarian,marcus nispel,90000000.0,48795021.0,2011,0.5421669,-41204979.0
50023,Dead Awake,omar naim,3500000.0,0.0,2010,0.0,-3500000.0
51588,Prom,joe nussbaum,8000000.0,10130000.0,2011,1.26625,2130000.0
57211,Magic Trip,alex gibney,0.0,0.0,2011,0.0,0.0
57211,Magic Trip,alison ellwood,0.0,0.0,2011,0.0,0.0
11388,Stay Cool,michael polish,4500000.0,0.0,2009,0.0,-4500000.0
16335,Walled In,gilles paquet-brenner,10000000.0,0.0,2009,0.0,-10000000.0
52725,Fierce Light: When Spirit Meets Action,velcrow ripper,1180000.0,0.0,2008,0.0,-1180000.0
53437,Strongman,zachary levy,0.0,0.0,2011,0.0,0.0
52338,Waiting for Forever,james keach,0.0,0.0,2010,0.0,0.0
69292,The Creation of the Humanoids,wesley barry,0.0,0.0,1962,0.0,0.0
63721,超級學校霸王,wong jing,0.0,0.0,1993,0.0,0.0
15425,Tooth and Nail,mark young,0.0,0.0,2007,0.0,0.0
53520,Visage,tsai ming-liang,0.0,0.0,2009,0.0,0.0
69765,Les ordres,michel brault,0.0,0.0,1974,0.0,0.0
27986,The Story of Temple Drake,stephen roberts,0.0,0.0,1933,0.0,0.0
63579,Project Nim,james marsh,0.0,0.0,2011,0.0,0.0
109008,Escape,mervyn leroy,0.0,0.0,1940,0.0,0.0
11248,Fatherland,christopher menaul,0.0,0.0,1994,0.0,0.0
21141,Simon Says,william dear,0.0,0.0,2006,0.0,0.0
52685,Chill,serge rodnunsky,850000.0,0.0,2007,0.0,-850000.0
40016,Birdemic: Shock and Terror,james nguyen,0.0,0.0,2010,0.0,0.0
100794,Cammina cammina,ermanno olmi,0.0,0.0,1983,0.0,0.0
17236,Whirlygirl,jim wilson,0.0,0.0,2006,0.0,0.0
48199,Woyzeck,janos szasz,0.0,0.0,1994,0.0,0.0
60784,Win/Win,jaap van heusden,0.0,0.0,2010,0.0,0.0
73358,Page Eight,david hare,0.0,0.0,2011,0.0,0.0
69798,The Inbetweeners Movie,ben palmer,0.0,88025781.0,2011,0.0,88025781.0
79775,The Old Man and the Sea,jud taylor,0.0,0.0,1990,0.0,0.0
246749,Tiempo de morir,arturo ripstein,0.0,0.0,1966,0.0,0.0
86751,Dying at Grace,allan king,0.0,0.0,2003,0.0,0.0
54662,The Future,miranda july,1000000.0,0.0,2011,0.0,-1000000.0
46758,Richard III,andre calmettes,0.0,0.0,1912,0.0,0.0
46758,Richard III,james keane,0.0,0.0,1912,0.0,0.0
172149,Burning Secret,andrew birkin,0.0,0.0,1988,0.0,0.0
39845,Love Ranch,taylor hackford,0.0,0.0,2010,0.0,0.0
36519,Payment Deferred,lothar mendes,0.0,0.0,1932,0.0,0.0
72711,The Interrupters,steve james,0.0,282448.0,2011,0.0,282448.0
54797,Ill Met by Moonlight,emeric pressburger,0.0,0.0,1957,0.0,0.0
54797,Ill Met by Moonlight,michael powell,0.0,0.0,1957,0.0,0.0
48572,Red State,kevin smith,4000000.0,1104682.0,2011,0.2761705,-2895318.0
74938,El lado oscuro del corazón,eliseo subiela,0.0,0.0,1992,0.0,0.0
67532,Les Misérables,raymond bernard,0.0,0.0,1934,0.0,0.0
32859,Les croix de bois,raymond bernard,0.0,0.0,1932,0.0,0.0
407,Kurz und schmerzlos,fatih akin,500000.0,0.0,1998,0.0,-500000.0
67884,Un cuento chino,sebastian borensztein,5000000.0,0.0,2011,0.0,-5000000.0
18375,A Stranger's Heart,andy wolk,0.0,0.0,2007,0.0,0.0
14215,Restraint,david denneen,0.0,0.0,2008,0.0,0.0
55720,A Better Life,chris weitz,10000000.0,1759252.0,2011,0.1759252,-8240748.0
25855,จีจ้า ดื้อ สวย ดุ,rashane limtrakul,0.0,0.0,2009,0.0,0.0
55246,Ceremony,max winkler,0.0,22270.0,2010,0.0,22270.0
58884,Sympathy for Delicious,mark ruffalo,0.0,0.0,2011,0.0,0.0
50838,Wrecked,michael greenspan,0.0,8020.0,2010,0.0,8020.0
392884,Korridoren,jan halldoff,0.0,0.0,1968,0.0,0.0
72744,Pearl Jam: Twenty,cameron crowe,0.0,0.0,2011,0.0,0.0
70868,I Don't Know How She Does It,douglas mcgrath,24000000.0,30551495.0,2011,1.2729789583333333,6551495.0
117478,Due soldi di speranza,renato castellani,0.0,0.0,1952,0.0,0.0
98482,Commandos Strike at Dawn,john farrow,0.0,0.0,1942,0.0,0.0
95358,The Pleasure Seekers,jean negulesco,0.0,0.0,1964,0.0,0.0
47675,The Kidnappers,philip leacock,0.0,0.0,1953,0.0,0.0
52278,That Lady in Ermine,otto preminger,0.0,0.0,1948,0.0,0.0
52278,That Lady in Ermine,ernst lubitsch,0.0,0.0,1948,0.0,0.0
106833,April Love,henry levin,0.0,0.0,1957,0.0,0.0
99272,De røde enge,lau lauritzen jr.,0.0,0.0,1945,0.0,0.0
99272,De røde enge,bodil ipsen,0.0,0.0,1945,0.0,0.0
65055,Shark Night,david r. ellis,28000000.0,10126458.0,2011,0.3616592142857143,-17873542.0
51072,De vrais mensonges,pierre salvadori,0.0,0.0,2010,0.0,0.0
39538,Contagion,steven soderbergh,60000000.0,137551594.0,2011,2.2925265666666665,77551594.0
61667,Habemus Papam,nanni moretti,11000000.0,0.0,2011,0.0,-11000000.0
131764,Frenchman's Creek,mitchell leisen,0.0,0.0,1944,0.0,0.0
23587,Vigilante,william lustig,0.0,5091888.0,1983,0.0,5091888.0
64586,Sleeping Beauty,julia leigh,10000000.0,0.0,2011,0.0,-10000000.0
60225,María Candelaria (Xochimilco),emilio fernandez,0.0,0.0,1944,0.0,0.0
85498,The Maze,william cameron menzies,0.0,0.0,1953,0.0,0.0
64639,Straw Dogs,rod lurie,25000000.0,10324441.0,2011,0.41297764,-14675559.0
60308,Moneyball,bennett miller,50000000.0,110206216.0,2011,2.20412432,60206216.0
47753,William S. Burroughs: A Man Within,yony leyser,160000.0,0.0,2010,0.0,-160000.0
16092,Aparecidos,paco cabezas,0.0,0.0,2008,0.0,0.0
45048,Felicity,john d. lamond,0.0,0.0,1978,0.0,0.0
108844,The Winning Team,lewis seiler,0.0,0.0,1952,0.0,0.0
72914,"Fat, Sick & Nearly Dead",joe cross,0.0,0.0,2010,0.0,0.0
72914,"Fat, Sick & Nearly Dead",kurt engfehr,0.0,0.0,2010,0.0,0.0
43511,Higher and Higher,tim whelan,0.0,0.0,1943,0.0,0.0
28373,The House of the Seven Gables,joe may,0.0,0.0,1940,0.0,0.0
73532,Le Havre,aki kaurismaki,3850000.0,0.0,2011,0.0,-3850000.0
201405,An Unlikely Weapon,susan morgan cooper,0.0,0.0,2009,0.0,0.0
73454,X,jon hewitt,0.0,0.0,2010,0.0,0.0
89271,A Via Láctea,lina chamie,0.0,0.0,2007,0.0,0.0
43637,Zhong hua zhan shi,david chung,0.0,0.0,1987,0.0,0.0
61202,Zindagi Na Milegi Dobara,zoya akhtar,0.0,0.0,2011,0.0,0.0
47760,Restless,gus van sant,8000000.0,163265.0,2011,0.020408125,-7836735.0
55785,Neds,peter mullan,0.0,0.0,2010,0.0,0.0
68341,冷たい熱帯魚,sion sono,0.0,0.0,2010,0.0,0.0
46909,Skeletons,nick whitfield,0.0,0.0,2010,0.0,0.0
71689,Phineas and Ferb the Movie: Across the 2nd Dimension,dan povenmire,0.0,0.0,2011,0.0,0.0
71689,Phineas and Ferb the Movie: Across the 2nd Dimension,robert hughes,0.0,0.0,2011,0.0,0.0
31167,Follow Me Quietly,richard fleischer,0.0,0.0,1949,0.0,0.0
30867,Scott Walker: 30 Century Man,stephen kijak,0.0,0.0,2006,0.0,0.0
55847,Quatre nuits d'un rêveur,robert bresson,0.0,0.0,1971,0.0,0.0
65317,Il profumo della signora in nero,francesco barilli,0.0,0.0,1974,0.0,0.0
103475,The Soul of a Man,wim wenders,0.0,0.0,2003,0.0,0.0
49974,A Comédia de Deus,joao cesar monteiro,0.0,0.0,1995,0.0,0.0
64524,Nightmare,freddie francis,0.0,0.0,1964,0.0,0.0
35125,Taxi zum Klo,frank ripploh,0.0,0.0,1980,0.0,0.0
78228,Jestem,dorota kedzierzawska,0.0,0.0,2005,0.0,0.0
65081,Ma petite entreprise,pierre jolivet,0.0,0.0,1999,0.0,0.0
57726,La Maladie de Sachs,michel deville,0.0,0.0,1999,0.0,0.0
36236,Le streghe,pier paolo pasolini,0.0,0.0,1967,0.0,0.0
36236,Le streghe,vittorio de sica,0.0,0.0,1967,0.0,0.0
36236,Le streghe,luchino visconti,0.0,0.0,1967,0.0,0.0
36236,Le streghe,franco rossi,0.0,0.0,1967,0.0,0.0
36236,Le streghe,mauro bolognini,0.0,0.0,1967,0.0,0.0
63327,La Vallée,barbet schroeder,0.0,0.0,1972,0.0,0.0
61404,À bout portant,fred cavaye,16000000.0,0.0,2010,0.0,-16000000.0
76684,Masti,indra kumar,0.0,0.0,2004,0.0,0.0
32958,O Contador de Histórias,luiz villaca,0.0,0.0,2009,0.0,0.0
45806,Nothing Personal,urszula antoniak,0.0,0.0,2009,0.0,0.0
38543,Ironclad,jonathan english,25000000.0,0.0,2011,0.0,-25000000.0
80241,Green Fire,andrew marton,0.0,0.0,1954,0.0,0.0
66605,Russell Peters: The Green Card Tour,david higby,0.0,0.0,2011,0.0,0.0
269518,Unas fotos en la ciudad de Sylvia,jose luis guerin,0.0,0.0,2007,0.0,0.0
81783,Children of the Secret State,carla garapedian,0.0,0.0,2001,0.0,0.0
166798,অযান্ত্রিক,ritwik ghatak,0.0,0.0,1958,0.0,0.0
36513,No Man of Her Own,wesley ruggles,0.0,0.0,1932,0.0,0.0
27881,Zombie Island Massacre,john n. carter,0.0,0.0,1984,0.0,0.0
100033,有りがたうさん,hiroshi shimizu,0.0,0.0,1936,0.0,0.0
18093,Northanger Abbey,jon jones,0.0,0.0,2007,0.0,0.0
86920,Floods of Fear,charles crichton,0.0,0.0,1958,0.0,0.0
75865,Ο Χαμένος Τα Παίρνει Όλα,nikos nikolaidis,0.0,0.0,2002,0.0,0.0
124630,Film ist a Girl & a Gun,gustav deutsch,0.0,0.0,2009,0.0,0.0
87063,No Quarto da Vanda,pedro costa,0.0,0.0,2001,0.0,0.0
5473,De Dominee,gerrard verhage,0.0,0.0,2004,0.0,0.0
72049,Black Butterflies,paula van der oest,0.0,0.0,2011,0.0,0.0
46534,Sweet Karma,andrew thomas hunt	,0.0,0.0,2009,0.0,0.0
55890,Bereavement,stevan mena,2000000.0,0.0,2010,0.0,-2000000.0
44950,A Horrible Way to Die,adam wingard,0.0,0.0,2010,0.0,0.0
101772,Die letzte Chance,leopold lindtberg,0.0,0.0,1945,0.0,0.0
154623,Muži bez křídel,frantisek cap,0.0,0.0,1946,0.0,0.0
13616,"Szabadság, szerelem",krisztina goda,0.0,0.0,2006,0.0,0.0
38437,Bulldog Drummond Escapes,james p. hogan,0.0,0.0,1937,0.0,0.0
132227,La próxima estación,fernando e. solanas,0.0,0.0,2008,0.0,0.0
24428,The Avengers,joss whedon,220000000.0,1519557910.0,2012,6.907081409090909,1299557910.0
82260,Taxi!,roy del ruth,0.0,0.0,1932,0.0,0.0
49517,Tinker Tailor Soldier Spy,tomas alfredson,30000000.0,0.0,2011,0.0,-30000000.0
60243,جدایی نادر از سیمین,asghar farhadi,800000.0,0.0,2011,0.0,-800000.0
48231,A Dangerous Method,david cronenberg,15000000.0,27462041.0,2011,1.8308027333333332,12462041.0
109886,Man's Castle,frank borzage,0.0,0.0,1933,0.0,0.0
74525,"Sleep, My Love",douglas sirk,0.0,0.0,1948,0.0,0.0
42077,My Name Is Julia Ross,joseph h. lewis,0.0,0.0,1945,0.0,0.0
42266,The Romantic Englishwoman,joseph losey,0.0,0.0,1975,0.0,0.0
154879,नीचा नगर,chetan anand,0.0,0.0,1946,0.0,0.0
59440,Warrior,gavin o'connor,25000000.0,23057115.0,2011,0.9222846,-1942885.0
85821,Littlerock,mike ott,0.0,0.0,2010,0.0,0.0
33555,Sherlock Holmes,rachel goldenberg,1000000.0,0.0,2010,0.0,-1000000.0
125736,The Crowd Roars,howard hawks,0.0,0.0,1932,0.0,0.0
94655,Eva,joseph losey,0.0,0.0,1962,0.0,0.0
131732,You're Telling Me!,erle c. kenton,0.0,0.0,1934,0.0,0.0
106825,Mother Wore Tights,walter lang,0.0,0.0,1947,0.0,0.0
10316,The Ides of March,george clooney,12500000.0,75993061.0,2011,6.07944488,63493061.0
65283,Les Orgueilleux,yves allegret,0.0,0.0,1953,0.0,0.0
65283,Les Orgueilleux,rafael e. portas,0.0,0.0,1953,0.0,0.0
91961,The Star Witness,william a. wellman,0.0,0.0,1931,0.0,0.0
95949,The Strip,laszlo kardos,0.0,0.0,1951,0.0,0.0
84299,Bad Girl,frank borzage,0.0,0.0,1931,0.0,0.0
74725,Kill List,ben wheatley,500000.0,171760.0,2011,0.34352,-328240.0
49021,Killer Elite,gary mckendry,66000000.0,57777106.0,2011,0.875410696969697,-8222894.0
38743,The Dukes,robert davi,0.0,0.0,2007,0.0,0.0
67885,Bobby Fischer Against the World,liz garbus,0.0,0.0,2011,0.0,0.0
37822,Badmaa$h Company,parmeet sethi,6250000.0,8500000.0,2010,1.36,2250000.0
52058,The Nature of Existence,roger nygard,0.0,0.0,2010,0.0,0.0
58699,Bellflower,evan glodell,17000.0,101236.0,2011,5.955058823529412,84236.0
40807,50/50,jonathan levine,8000000.0,39187783.0,2011,4.898472875,31187783.0
39517,Clapham Junction,adrian shergold,0.0,0.0,2007,0.0,0.0
52837,Warrior of the Lost World,david worth,500000.0,0.0,1983,0.0,-500000.0
54469,Main Street,john doyle,10000000.0,0.0,2010,0.0,-10000000.0
41800,Superman and the Mole-Men,lee sholem,275000.0,0.0,1951,0.0,-275000.0
85916,Rat Pfink a Boo Boo,ray dennis steckler,0.0,0.0,1966,0.0,0.0
81401,A torinói ló,bela tarr,0.0,0.0,2011,0.0,0.0
81401,A torinói ló,agnes hranitzky,0.0,0.0,2011,0.0,0.0
63375,Generation P,victor ginzburg,7000000.0,0.0,2011,0.0,-7000000.0
74879,Bir zamanlar Anadolu'da,nuri bilge ceylan,0.0,138730.0,2011,0.0,138730.0
74643,The Artist,michel hazanavicius,15000000.0,133432856.0,2011,8.895523733333333,118432856.0
17658,Je l'aimais,zabou breitman,0.0,0.0,2009,0.0,0.0
57714,"Travaux, on sait quand ça commence...",brigitte rouan,0.0,0.0,2005,0.0,0.0
105757,Whity,rainer werner fassbinder,0.0,0.0,1971,0.0,0.0
13687,I Want Candy,stephen surjik,0.0,0.0,2007,0.0,0.0
72419,In jeder Sekunde,jan fehse,0.0,0.0,2008,0.0,0.0
71905,Superheroes,michael barnett,0.0,0.0,2011,0.0,0.0
114060,Me and the Colonel,peter glenville,0.0,0.0,1958,0.0,0.0
39861,Corruption,robert hartford-davis,0.0,0.0,1968,0.0,0.0
123723,Gigi,jacqueline audry,0.0,0.0,1949,0.0,0.0
115596,Kanzashi,hiroshi shimizu,0.0,0.0,1941,0.0,0.0
59852,Blinky™,ruairi robinson,61733.0,0.0,2011,0.0,-61733.0
85743,Play,ruben ostlund,0.0,0.0,2011,0.0,0.0
100784,"Хрусталёв, машину!",aleksey german,0.0,0.0,1998,0.0,0.0
41822,客途秋恨,ann hui,0.0,0.0,1990,0.0,0.0
45590,Segodnya uvolneniya ne budet,andrei tarkovsky,0.0,0.0,1959,0.0,0.0
45590,Segodnya uvolneniya ne budet,aleksandr gordon,0.0,0.0,1959,0.0,0.0
103590,ამბავი სურამის ციხისა,sergei parajanov,0.0,0.0,1986,0.0,0.0
55863,On the Double,melville shavelson,0.0,0.0,1961,0.0,0.0
47182,Here Comes Peter Cottontail,jules bass,0.0,0.0,1971,0.0,0.0
47182,Here Comes Peter Cottontail,"arthur rankin, jr.",0.0,0.0,1971,0.0,0.0
70803,Don't Change Your Husband,cecil b. demille,0.0,0.0,1919,0.0,0.0
91094,Anma to onna,hiroshi shimizu,0.0,0.0,1938,0.0,0.0
148284,எந்திரன்,s. shankar,26400000.0,62000000.0,2010,2.3484848484848486,35600000.0
75375,The Trap: What Happened to Our Dream of Freedom,adam curtis,0.0,0.0,2007,0.0,0.0
56345,Tierische Liebe,ulrich seidl,0.0,0.0,1996,0.0,0.0
148327,La Neuvaine,bernard emond,0.0,0.0,2005,0.0,0.0
129427,Królik po berlinsku,bartosz konopka,0.0,0.0,2009,0.0,0.0
60421,Circumstance,maryam keshavarz,0.0,0.0,2011,0.0,0.0
27439,La bestia uccide a sangue freddo,fernando di leo,0.0,0.0,1971,0.0,0.0
50765,Ticking Clock,ernie barbarash,6000000.0,0.0,2011,0.0,-6000000.0
70636,Ghost from the Machine,matt osterman,0.0,0.0,2010,0.0,0.0
63907,Reykjavík Rotterdam,oskar jonasson,0.0,0.0,2008,0.0,0.0
113432,Bræðrabylta,grimur hakonarson,0.0,0.0,2007,0.0,0.0
33592,White of the Eye,donald cammell,0.0,0.0,1988,0.0,0.0
58402,Il boss,fernando di leo,0.0,0.0,1973,0.0,0.0
30043,녹색 의자,park chul-soo,0.0,2000000.0,2005,0.0,2000000.0
86440,Voy a explotar,gerardo naranjo,0.0,0.0,2008,0.0,0.0
149507,گزارش‎‎,abbas kiarostami,0.0,0.0,1977,0.0,0.0
126004,Five,abbas kiarostami,0.0,0.0,2003,0.0,0.0
63025,Una lucertola con la pelle di donna,lucio fulci,0.0,0.0,1971,0.0,0.0
88922,油鬼子,ho meng-hua,0.0,0.0,1976,0.0,0.0
64720,Take Shelter,jeff nichols,5000000.0,3099314.0,2011,0.6198628,-1900686.0
125039,Généalogies d'un crime,raul ruiz,0.0,0.0,1997,0.0,0.0
70588,The Myth of the American Sleepover,david robert mitchell,0.0,0.0,2010,0.0,0.0
48778,Ce jour-là,raul ruiz,0.0,0.0,2003,0.0,0.0
42707,Road to Nowhere,monte hellman,5000000.0,27046.0,2011,0.0054092,-4972954.0
31116,Zaat,don barton,0.0,0.0,1971,0.0,0.0
31116,Zaat,arnold stevens,0.0,0.0,1971,0.0,0.0
56401,The Music Never Stopped,jim kohlberg,4000000.0,253899.0,2011,0.06347475,-3746101.0
129942,تجربه,abbas kiarostami,0.0,0.0,1973,0.0,0.0
134209,لباسی برای عروسی‎‎,abbas kiarostami,0.0,0.0,1976,0.0,0.0
113258,Le jeu de la mort,thomas bornot,0.0,0.0,2010,0.0,0.0
117404,ABC Africa,abbas kiarostami,0.0,0.0,2001,0.0,0.0
83633,Pigskin Parade,david butler,0.0,0.0,1936,0.0,0.0
69722,Songwriter,alan rudolph,0.0,0.0,1984,0.0,0.0
61645,First Love,henry koster,0.0,0.0,1939,0.0,0.0
218389,I Dream Too Much,john cromwell,0.0,0.0,1935,0.0,0.0
143841,"One Potato, Two Potato",larry peerce,0.0,0.0,1964,0.0,0.0
74810,Le mouton à cinq pattes,henri verneuil,0.0,0.0,1954,0.0,0.0
76013,No habrá paz para los malvados,enrique urbizu,0.0,0.0,2011,0.0,0.0
54700,The Presence,tom provost,0.0,0.0,2010,0.0,0.0
73588,The Caller,matthew parkhill,0.0,0.0,2011,0.0,0.0
111625,Small Town Girl,laszlo kardos,0.0,0.0,1953,0.0,0.0
43460,Monsieur Vincent,maurice cloche,0.0,0.0,1947,0.0,0.0
52847,The Toast of New Orleans,norman taurog,0.0,0.0,1950,0.0,0.0
80122,El Capitán Trueno y el Santo Grial,antonio hernandez,0.0,0.0,2011,0.0,0.0
83015,The Happiest Days of Your Life,frank launder,0.0,0.0,1950,0.0,0.0
225951,من ترانه پانزده سال دارم,rasoul sadrameli,0.0,0.0,2002,0.0,0.0
47496,Les Grands Ducs,patrice leconte,0.0,0.0,1996,0.0,0.0
85365,Tony Arzenta,duccio tessari,0.0,0.0,1973,0.0,0.0
11383,The Living Desert,james algar,0.0,0.0,1953,0.0,0.0
28858,Brothers at War,jake rademacher,0.0,0.0,2009,0.0,0.0
43981,Salaam Cinema,mohsen makhmalbaf,0.0,0.0,1995,0.0,0.0
80115,Cea mai fericita fata din lume,radu jude,0.0,0.0,2009,0.0,0.0
24566,Examined Life,astra taylor,0.0,0.0,2008,0.0,0.0
125553,Wadd: The Life & Times of John C. Holmes,cass paley,0.0,0.0,1999,0.0,0.0
61683,Mais ne nous delivrez pas du mal,joel seria,0.0,0.0,1971,0.0,0.0
58878,三匹の侍,hideo gosha,0.0,0.0,1964,0.0,0.0
37239,Antonio Gaudí,hiroshi teshigahara,0.0,0.0,1984,0.0,0.0
76853,Slumming,michael glawogger,0.0,0.0,2006,0.0,0.0
39254,Real Steel,shawn levy,110000000.0,299268508.0,2011,2.7206228,189268508.0
72648,Devil Times Five,sean macgregor,0.0,0.0,1974,0.0,0.0
6182,The Dream Catcher,ed radtke,0.0,0.0,1999,0.0,0.0
42585,The Pleasure of Being Robbed,joshua safdie,500000.0,0.0,2008,0.0,-500000.0
337435,Kukačka v temném lese,antonin moskalyk,0.0,0.0,1986,0.0,0.0
208309,Zaklęte rewiry,janusz majewski,0.0,0.0,1975,0.0,0.0
147105,The Enchanted World of Danny Kaye: The Emperor's New Clothes,jules bass,0.0,0.0,1972,0.0,0.0
131098,Pinocchio,sid smith,0.0,0.0,1976,0.0,0.0
131098,Pinocchio,ron field,0.0,0.0,1976,0.0,0.0
67273,Buck,cindy meehl,0.0,386749.0,2011,0.0,386749.0
73262,Hell,tim fehlbaum,0.0,0.0,2011,0.0,0.0
9345,Exit,peter lindmark,0.0,0.0,2006,0.0,0.0
61267,Clara et moi,arnaud viard,0.0,0.0,2004,0.0,0.0
60981,Счастье мое,sergey loznitsa,0.0,0.0,2010,0.0,0.0
91391,The Overbrook Brothers,john e. bryant,0.0,0.0,2009,0.0,0.0
172004,"Was ich bin, sind meine Filme",erwin keusch,0.0,0.0,1979,0.0,0.0
172004,"Was ich bin, sind meine Filme",christian weisenborn,0.0,0.0,1979,0.0,0.0
162451,Werner Herzog Filmemacher,werner herzog,0.0,0.0,1986,0.0,0.0
434973,Sokkotanssi,matti ijas,0.0,0.0,1999,0.0,0.0
440178,Pilatus und andere - Ein Film für Karfreitag,andrzej wajda,0.0,0.0,1972,0.0,0.0
49452,La souriante Madame Beudet,germaine dulac,0.0,0.0,1923,0.0,0.0
126732,Snijeg,aida begic,0.0,0.0,2008,0.0,0.0
35221,Father of Invention,trent cooper,0.0,0.0,2010,0.0,0.0
109991,Tikhiy Don,sergei gerasimov,0.0,0.0,1957,0.0,0.0
130650,Huis clos,jacqueline audry,0.0,0.0,1954,0.0,0.0
131792,At Sea,peter b. hutton,0.0,0.0,2007,0.0,0.0
30014,House by the River,fritz lang,0.0,0.0,1950,0.0,0.0
58732,The Bullfighters,malcolm st. clair,0.0,0.0,1945,0.0,0.0
133123,Gli ultimi giorni di Pompeii,mario caserini,0.0,0.0,1913,0.0,0.0
75803,Catching Hell,alex gibney,0.0,0.0,2011,0.0,0.0
68817,Footloose,craig brewer,24000000.0,63543328.0,2011,2.6476386666666665,39543328.0
60935,The Thing,matthijs van heijningen jr.,35000000.0,28128670.0,2011,0.8036762857142857,-6871330.0
53344,Lemmy,greg olliver,0.0,0.0,2010,0.0,0.0
53344,Lemmy,wes orshoski,0.0,0.0,2010,0.0,0.0
59437,Beautiful Boy,shawn ku,0.0,63931.0,2010,0.0,63931.0
70875,The Harvest (La Cosecha),u. roberto romano,56000.0,0.0,2011,0.0,-56000.0
76543,Tyrannosaur,paddy considine,0.0,22321.0,2011,0.0,22321.0
75969,Männerherzen... und die ganz ganz große Liebe,simon verhoeven,0.0,0.0,2011,0.0,0.0
71933,"O-bi, o-ba: Koniec cywilizacji",piotr szulkin,0.0,0.0,1985,0.0,0.0
27999,The Killer Is Loose,budd boetticher,0.0,0.0,1956,0.0,0.0
50837,Martha Marcy May Marlene,sean durkin,0.0,3538446.0,2011,0.0,3538446.0
71859,We Need to Talk About Kevin,lynne ramsay,7000000.0,6038942.0,2011,0.862706,-961058.0
69480,Tabloid,errol morris,0.0,0.0,2010,0.0,0.0
43688,The Old Fashioned Way,william beaudine,0.0,0.0,1934,0.0,0.0
70009,The River Murders,rich cowan,0.0,0.0,2011,0.0,0.0
10005,Behind Enemy Lines II: Axis of Evil,james dodson,0.0,0.0,2006,0.0,0.0
79094,Il figlio di Django,osvaldo civirani,0.0,0.0,1967,0.0,0.0
52451,The Three Musketeers,paul w.s. anderson,75000000.0,132274484.0,2011,1.7636597866666666,57274484.0
49530,In Time,andrew niccol,40000000.0,173930596.0,2011,4.3482649,133930596.0
